trimestre,municipis,concepte,sexe,estat,valor
T3/2021,Prats i Sansor,casos per cada 100 habitants,dones,,2.8
T3/2021,Prats i Sansor,casos per cada 100 habitants,total,,2.3
T3/2021,Preixana,casos confirmats,homes,,2
T3/2021,Preixana,casos confirmats,dones,,2
T3/2021,Preixana,casos confirmats,total,,4
T3/2021,Preixana,casos per cada 100 habitants,homes,,1.0
T3/2021,Preixana,casos per cada 100 habitants,dones,,1.1
T3/2021,Preixana,casos per cada 100 habitants,total,,1.0
T3/2021,Preixens,casos confirmats,homes,,2
T3/2021,Preixens,casos confirmats,dones,,1
T3/2021,Preixens,casos confirmats,total,,3
T3/2021,Preixens,casos per cada 100 habitants,homes,,0.9
T3/2021,Preixens,casos per cada 100 habitants,dones,,0.5
T3/2021,Preixens,casos per cada 100 habitants,total,,0.7
T3/2021,Premià de Dalt,casos confirmats,homes,,141
T3/2021,Premià de Dalt,casos confirmats,dones,,134
T3/2021,Premià de Dalt,casos confirmats,total,,275
T3/2021,Premià de Dalt,casos per cada 100 habitants,homes,,2.7
T3/2021,Premià de Dalt,casos per cada 100 habitants,dones,,2.6
T3/2021,Premià de Dalt,casos per cada 100 habitants,total,,2.6
T3/2021,Premià de Mar,casos confirmats,homes,,385
T3/2021,Premià de Mar,casos confirmats,dones,,443
T3/2021,Premià de Mar,casos confirmats,total,,828
T3/2021,Premià de Mar,casos per cada 100 habitants,homes,,2.8
T3/2021,Premià de Mar,casos per cada 100 habitants,dones,,3.0
T3/2021,Premià de Mar,casos per cada 100 habitants,total,,2.9
T3/2021,"Preses, les",casos confirmats,homes,,11
T3/2021,"Preses, les",casos confirmats,dones,,14
T3/2021,"Preses, les",casos confirmats,total,,25
T3/2021,"Preses, les",casos per cada 100 habitants,homes,,1.2
T3/2021,"Preses, les",casos per cada 100 habitants,dones,,1.5
T3/2021,"Preses, les",casos per cada 100 habitants,total,,1.3
T3/2021,Prullans,casos confirmats,homes,,0
T3/2021,Prullans,casos confirmats,dones,,0
T3/2021,Prullans,casos confirmats,total,,0
T3/2021,Prullans,casos per cada 100 habitants,homes,,0.0
T3/2021,Prullans,casos per cada 100 habitants,dones,,0.0
T3/2021,Prullans,casos per cada 100 habitants,total,,0.0
T3/2021,Puigcerdà,casos confirmats,homes,,104
T3/2021,Puigcerdà,casos confirmats,dones,,96
T3/2021,Puigcerdà,casos confirmats,total,,200
T3/2021,Puigcerdà,casos per cada 100 habitants,homes,,2.2
T3/2021,Puigcerdà,casos per cada 100 habitants,dones,,2.0
T3/2021,Puigcerdà,casos per cada 100 habitants,total,,2.1
T3/2021,Puigdàlber,casos confirmats,homes,,10
T3/2021,Puigdàlber,casos confirmats,dones,,12
T3/2021,Puigdàlber,casos confirmats,total,,22
T3/2021,Puigdàlber,casos per cada 100 habitants,homes,,4.0
T3/2021,Puigdàlber,casos per cada 100 habitants,dones,,4.4
T3/2021,Puigdàlber,casos per cada 100 habitants,total,,4.2
T3/2021,Puiggròs,casos confirmats,homes,,1
T3/2021,Puiggròs,casos confirmats,dones,,3
T3/2021,Puiggròs,casos confirmats,total,,4
T3/2021,Puiggròs,casos per cada 100 habitants,homes,,0.7
T3/2021,Puiggròs,casos per cada 100 habitants,dones,,2.2
T3/2021,Puiggròs,casos per cada 100 habitants,total,,1.4
T3/2021,Puigpelat,casos confirmats,homes,,13
T3/2021,Puigpelat,casos confirmats,dones,,8
T3/2021,Puigpelat,casos confirmats,total,,21
T3/2021,Puigpelat,casos per cada 100 habitants,homes,,2.2
T3/2021,Puigpelat,casos per cada 100 habitants,dones,,1.4
T3/2021,Puigpelat,casos per cada 100 habitants,total,,1.8
T3/2021,Puig-reig,casos confirmats,homes,,53
T3/2021,Puig-reig,casos confirmats,dones,,40
T3/2021,Puig-reig,casos confirmats,total,,93
T3/2021,Puig-reig,casos per cada 100 habitants,homes,,2.5
T3/2021,Puig-reig,casos per cada 100 habitants,dones,,1.9
T3/2021,Puig-reig,casos per cada 100 habitants,total,,2.2
T3/2021,Puigverd d'Agramunt,casos confirmats,homes,,0
T3/2021,Puigverd d'Agramunt,casos confirmats,dones,,0
T3/2021,Puigverd d'Agramunt,casos confirmats,total,,0
T3/2021,Puigverd d'Agramunt,casos per cada 100 habitants,homes,,0.0
T3/2021,Puigverd d'Agramunt,casos per cada 100 habitants,dones,,0.0
T3/2021,Puigverd d'Agramunt,casos per cada 100 habitants,total,,0.0
T3/2021,Puigverd de Lleida,casos confirmats,homes,,17
T3/2021,Puigverd de Lleida,casos confirmats,dones,,12
T3/2021,Puigverd de Lleida,casos confirmats,total,,29
T3/2021,Puigverd de Lleida,casos per cada 100 habitants,homes,,2.4
T3/2021,Puigverd de Lleida,casos per cada 100 habitants,dones,,1.8
T3/2021,Puigverd de Lleida,casos per cada 100 habitants,total,,2.1
T3/2021,Pujalt,casos confirmats,homes,,0
T3/2021,Pujalt,casos confirmats,dones,,0
T3/2021,Pujalt,casos confirmats,total,,0
T3/2021,Pujalt,casos per cada 100 habitants,homes,,0.0
T3/2021,Pujalt,casos per cada 100 habitants,dones,,0.0
T3/2021,Pujalt,casos per cada 100 habitants,total,,0.0
T3/2021,Quart,casos confirmats,homes,,52
T3/2021,Quart,casos confirmats,dones,,52
T3/2021,Quart,casos confirmats,total,,104
T3/2021,Quart,casos per cada 100 habitants,homes,,2.7
T3/2021,Quart,casos per cada 100 habitants,dones,,2.8
T3/2021,Quart,casos per cada 100 habitants,total,,2.7
T3/2021,Querol,casos confirmats,homes,,4
T3/2021,Querol,casos confirmats,dones,,3
T3/2021,Querol,casos confirmats,total,,7
T3/2021,Querol,casos per cada 100 habitants,homes,,1.4
T3/2021,Querol,casos per cada 100 habitants,dones,,1.3
T3/2021,Querol,casos per cada 100 habitants,total,,1.4
T3/2021,Rabós,casos confirmats,homes,..,null
T3/2021,Rabós,casos confirmats,dones,..,null
T3/2021,Rabós,casos confirmats,total,..,null
T3/2021,Rabós,casos per cada 100 habitants,homes,..,null
T3/2021,Rabós,casos per cada 100 habitants,dones,..,null
T3/2021,Rabós,casos per cada 100 habitants,total,..,null
T3/2021,Rajadell,casos confirmats,homes,,1
T3/2021,Rajadell,casos confirmats,dones,,3
T3/2021,Rajadell,casos confirmats,total,,4
T3/2021,Rajadell,casos per cada 100 habitants,homes,,0.4
T3/2021,Rajadell,casos per cada 100 habitants,dones,,1.1
T3/2021,Rajadell,casos per cada 100 habitants,total,,0.7
T3/2021,"Ràpita, la",casos confirmats,homes,,118
T3/2021,"Ràpita, la",casos confirmats,dones,,120
T3/2021,"Ràpita, la",casos confirmats,total,,238
T3/2021,"Ràpita, la",casos per cada 100 habitants,homes,,1.6
T3/2021,"Ràpita, la",casos per cada 100 habitants,dones,,1.6
T3/2021,"Ràpita, la",casos per cada 100 habitants,total,,1.6
T3/2021,Rasquera,casos confirmats,homes,,6
T3/2021,Rasquera,casos confirmats,dones,,3
T3/2021,Rasquera,casos confirmats,total,,9
T3/2021,Rasquera,casos per cada 100 habitants,homes,,1.5
T3/2021,Rasquera,casos per cada 100 habitants,dones,,0.8
T3/2021,Rasquera,casos per cada 100 habitants,total,,1.1
T3/2021,Regencós,casos confirmats,homes,,0
T3/2021,Regencós,casos confirmats,dones,,3
T3/2021,Regencós,casos confirmats,total,,3
T3/2021,Regencós,casos per cada 100 habitants,homes,,0.0
T3/2021,Regencós,casos per cada 100 habitants,dones,,2.4
T3/2021,Regencós,casos per cada 100 habitants,total,,1.1
T3/2021,Rellinars,casos confirmats,homes,,10
T3/2021,Rellinars,casos confirmats,dones,,13
T3/2021,Rellinars,casos confirmats,total,,23
T3/2021,Rellinars,casos per cada 100 habitants,homes,,2.4
T3/2021,Rellinars,casos per cada 100 habitants,dones,,3.3
T3/2021,Rellinars,casos per cada 100 habitants,total,,2.8
T3/2021,Reus,casos confirmats,homes,,1868
T3/2021,Reus,casos confirmats,dones,,2049
T3/2021,Reus,casos confirmats,total,,3917
T3/2021,Reus,casos per cada 100 habitants,homes,,3.6
T3/2021,Reus,casos per cada 100 habitants,dones,,3.7
T3/2021,Reus,casos per cada 100 habitants,total,,3.7
T3/2021,Rialp,casos confirmats,homes,,17
T3/2021,Rialp,casos confirmats,dones,,18
T3/2021,Rialp,casos confirmats,total,,35
T3/2021,Rialp,casos per cada 100 habitants,homes,,5.3
T3/2021,Rialp,casos per cada 100 habitants,dones,,5.6
T3/2021,Rialp,casos per cada 100 habitants,total,,5.5
T3/2021,"Riba, la",casos confirmats,homes,,7
T3/2021,"Riba, la",casos confirmats,dones,,3
T3/2021,"Riba, la",casos confirmats,total,,10
T3/2021,"Riba, la",casos per cada 100 habitants,homes,,2.2
T3/2021,"Riba, la",casos per cada 100 habitants,dones,,1.1
T3/2021,"Riba, la",casos per cada 100 habitants,total,,1.7
T3/2021,Riba-roja d'Ebre,casos confirmats,homes,,2
T3/2021,Riba-roja d'Ebre,casos confirmats,dones,,4
T3/2021,Riba-roja d'Ebre,casos confirmats,total,,6
T3/2021,Riba-roja d'Ebre,casos per cada 100 habitants,homes,,0.3
T3/2021,Riba-roja d'Ebre,casos per cada 100 habitants,dones,,0.8
T3/2021,Riba-roja d'Ebre,casos per cada 100 habitants,total,,0.5
T3/2021,Ribera d'Ondara,casos confirmats,homes,,1
T3/2021,Ribera d'Ondara,casos confirmats,dones,,4
T3/2021,Ribera d'Ondara,casos confirmats,total,,5
T3/2021,Ribera d'Ondara,casos per cada 100 habitants,homes,,0.5
T3/2021,Ribera d'Ondara,casos per cada 100 habitants,dones,,1.8
T3/2021,Ribera d'Ondara,casos per cada 100 habitants,total,,1.2
T3/2021,Ribera d'Urgellet,casos confirmats,homes,,11
T3/2021,Ribera d'Urgellet,casos confirmats,dones,,9
T3/2021,Ribera d'Urgellet,casos confirmats,total,,20
T3/2021,Ribera d'Urgellet,casos per cada 100 habitants,homes,,2.3
T3/2021,Ribera d'Urgellet,casos per cada 100 habitants,dones,,2.0
T3/2021,Ribera d'Urgellet,casos per cada 100 habitants,total,,2.1
T3/2021,Ribes de Freser,casos confirmats,homes,,11
T3/2021,Ribes de Freser,casos confirmats,dones,,16
T3/2021,Ribes de Freser,casos confirmats,total,,27
T3/2021,Ribes de Freser,casos per cada 100 habitants,homes,,1.2
T3/2021,Ribes de Freser,casos per cada 100 habitants,dones,,1.8
T3/2021,Ribes de Freser,casos per cada 100 habitants,total,,1.5
T3/2021,Riells i Viabrea,casos confirmats,homes,,45
T3/2021,Riells i Viabrea,casos confirmats,dones,,58
T3/2021,Riells i Viabrea,casos confirmats,total,,103
T3/2021,Riells i Viabrea,casos per cada 100 habitants,homes,,2.1
T3/2021,Riells i Viabrea,casos per cada 100 habitants,dones,,2.8
T3/2021,Riells i Viabrea,casos per cada 100 habitants,total,,2.5
T3/2021,"Riera de Gaià, la",casos confirmats,homes,,18
T3/2021,"Riera de Gaià, la",casos confirmats,dones,,22
T3/2021,"Riera de Gaià, la",casos confirmats,total,,40
T3/2021,"Riera de Gaià, la",casos per cada 100 habitants,homes,,2.1
T3/2021,"Riera de Gaià, la",casos per cada 100 habitants,dones,,2.5
T3/2021,"Riera de Gaià, la",casos per cada 100 habitants,total,,2.3
T3/2021,Riner,casos confirmats,homes,,3
T3/2021,Riner,casos confirmats,dones,,2
T3/2021,Riner,casos confirmats,total,,5
T3/2021,Riner,casos per cada 100 habitants,homes,,2.3
T3/2021,Riner,casos per cada 100 habitants,dones,,1.5
T3/2021,Riner,casos per cada 100 habitants,total,,1.9
T3/2021,Ripoll,casos confirmats,homes,,72
T3/2021,Ripoll,casos confirmats,dones,,81
T3/2021,Ripoll,casos confirmats,total,,153
T3/2021,Ripoll,casos per cada 100 habitants,homes,,1.3
T3/2021,Ripoll,casos per cada 100 habitants,dones,,1.5
T3/2021,Ripoll,casos per cada 100 habitants,total,,1.4
T3/2021,Ripollet,casos confirmats,homes,,571
T3/2021,Ripollet,casos confirmats,dones,,628
T3/2021,Ripollet,casos confirmats,total,,1199
T3/2021,Ripollet,casos per cada 100 habitants,homes,,2.9
T3/2021,Ripollet,casos per cada 100 habitants,dones,,3.2
T3/2021,Ripollet,casos per cada 100 habitants,total,,3.1
T3/2021,Riudarenes,casos confirmats,homes,,27
T3/2021,Riudarenes,casos confirmats,dones,,27
T3/2021,Riudarenes,casos confirmats,total,,54
T3/2021,Riudarenes,casos per cada 100 habitants,homes,,2.4
T3/2021,Riudarenes,casos per cada 100 habitants,dones,,2.5
T3/2021,Riudarenes,casos per cada 100 habitants,total,,2.5
T3/2021,Riudaura,casos confirmats,homes,,5
T3/2021,Riudaura,casos confirmats,dones,,4
T3/2021,Riudaura,casos confirmats,total,,9
T3/2021,Riudaura,casos per cada 100 habitants,homes,,2.2
T3/2021,Riudaura,casos per cada 100 habitants,dones,,1.6
T3/2021,Riudaura,casos per cada 100 habitants,total,,1.9
T3/2021,Riudecanyes,casos confirmats,homes,,15
T3/2021,Riudecanyes,casos confirmats,dones,,15
T3/2021,Riudecanyes,casos confirmats,total,,30
T3/2021,Riudecanyes,casos per cada 100 habitants,homes,,2.5
T3/2021,Riudecanyes,casos per cada 100 habitants,dones,,2.8
T3/2021,Riudecanyes,casos per cada 100 habitants,total,,2.6
T3/2021,Riudecols,casos confirmats,homes,,14
T3/2021,Riudecols,casos confirmats,dones,,9
T3/2021,Riudecols,casos confirmats,total,,23
T3/2021,Riudecols,casos per cada 100 habitants,homes,,2.3
T3/2021,Riudecols,casos per cada 100 habitants,dones,,1.6
T3/2021,Riudecols,casos per cada 100 habitants,total,,1.9
T3/2021,Riudellots de la Selva,casos confirmats,homes,,22
T3/2021,Riudellots de la Selva,casos confirmats,dones,,31
T3/2021,Riudellots de la Selva,casos confirmats,total,,53
T3/2021,Riudellots de la Selva,casos per cada 100 habitants,homes,,2.1
T3/2021,Riudellots de la Selva,casos per cada 100 habitants,dones,,3.1
T3/2021,Riudellots de la Selva,casos per cada 100 habitants,total,,2.6
T3/2021,Riudoms,casos confirmats,homes,,122
T3/2021,Riudoms,casos confirmats,dones,,129
T3/2021,Riudoms,casos confirmats,total,,251
T3/2021,Riudoms,casos per cada 100 habitants,homes,,3.6
T3/2021,Riudoms,casos per cada 100 habitants,dones,,4.0
T3/2021,Riudoms,casos per cada 100 habitants,total,,3.8
T3/2021,Riumors,casos confirmats,homes,,0
T3/2021,Riumors,casos confirmats,dones,,0
T3/2021,Riumors,casos confirmats,total,,0
T3/2021,Riumors,casos per cada 100 habitants,homes,,0.0
T3/2021,Riumors,casos per cada 100 habitants,dones,,0.0
T3/2021,Riumors,casos per cada 100 habitants,total,,0.0
T3/2021,"Roca del Vallès, la",casos confirmats,homes,,188
T3/2021,"Roca del Vallès, la",casos confirmats,dones,,130
T3/2021,"Roca del Vallès, la",casos confirmats,total,,318
T3/2021,"Roca del Vallès, la",casos per cada 100 habitants,homes,,3.5
T3/2021,"Roca del Vallès, la",casos per cada 100 habitants,dones,,2.4
T3/2021,"Roca del Vallès, la",casos per cada 100 habitants,total,,3.0
T3/2021,Rocafort de Queralt,casos confirmats,homes,,2
T3/2021,Rocafort de Queralt,casos confirmats,dones,,4
T3/2021,Rocafort de Queralt,casos confirmats,total,,6
T3/2021,Rocafort de Queralt,casos per cada 100 habitants,homes,,1.8
T3/2021,Rocafort de Queralt,casos per cada 100 habitants,dones,,4.1
T3/2021,Rocafort de Queralt,casos per cada 100 habitants,total,,2.8
T3/2021,Roda de Berà,casos confirmats,homes,,78
T3/2021,Roda de Berà,casos confirmats,dones,,66
T3/2021,Roda de Berà,casos confirmats,total,,144
T3/2021,Roda de Berà,casos per cada 100 habitants,homes,,2.3
T3/2021,Roda de Berà,casos per cada 100 habitants,dones,,2.0
T3/2021,Roda de Berà,casos per cada 100 habitants,total,,2.1
T3/2021,Roda de Ter,casos confirmats,homes,,73
T3/2021,Roda de Ter,casos confirmats,dones,,74
T3/2021,Roda de Ter,casos confirmats,total,,147
T3/2021,Roda de Ter,casos per cada 100 habitants,homes,,2.3
T3/2021,Roda de Ter,casos per cada 100 habitants,dones,,2.3
T3/2021,Roda de Ter,casos per cada 100 habitants,total,,2.3
T3/2021,Rodonyà,casos confirmats,homes,,4
T3/2021,Rodonyà,casos confirmats,dones,,7
T3/2021,Rodonyà,casos confirmats,total,,11
T3/2021,Rodonyà,casos per cada 100 habitants,homes,,1.5
T3/2021,Rodonyà,casos per cada 100 habitants,dones,,3.1
T3/2021,Rodonyà,casos per cada 100 habitants,total,,2.2
T3/2021,Roquetes,casos confirmats,homes,,73
T3/2021,Roquetes,casos confirmats,dones,,64
T3/2021,Roquetes,casos confirmats,total,,137
T3/2021,Roquetes,casos per cada 100 habitants,homes,,1.8
T3/2021,Roquetes,casos per cada 100 habitants,dones,,1.6
T3/2021,Roquetes,casos per cada 100 habitants,total,,1.7
T3/2021,Roses,casos confirmats,homes,,215
T3/2021,Roses,casos confirmats,dones,,236
T3/2021,Roses,casos confirmats,total,,451
T3/2021,Roses,casos per cada 100 habitants,homes,,2.1
T3/2021,Roses,casos per cada 100 habitants,dones,,2.4
T3/2021,Roses,casos per cada 100 habitants,total,,2.3
T3/2021,Rosselló,casos confirmats,homes,,50
T3/2021,Rosselló,casos confirmats,dones,,34
T3/2021,Rosselló,casos confirmats,total,,84
T3/2021,Rosselló,casos per cada 100 habitants,homes,,3.0
T3/2021,Rosselló,casos per cada 100 habitants,dones,,2.2
T3/2021,Rosselló,casos per cada 100 habitants,total,,2.6
T3/2021,"Rourell, el",casos confirmats,homes,,7
T3/2021,"Rourell, el",casos confirmats,dones,,4
T3/2021,"Rourell, el",casos confirmats,total,,11
T3/2021,"Rourell, el",casos per cada 100 habitants,homes,,3.6
T3/2021,"Rourell, el",casos per cada 100 habitants,dones,,2.2
T3/2021,"Rourell, el",casos per cada 100 habitants,total,,3.0
T3/2021,Rubí,casos confirmats,homes,,1201
T3/2021,Rubí,casos confirmats,dones,,1249
T3/2021,Rubí,casos confirmats,total,,2450
T3/2021,Rubí,casos per cada 100 habitants,homes,,3.1
T3/2021,Rubí,casos per cada 100 habitants,dones,,3.1
T3/2021,Rubí,casos per cada 100 habitants,total,,3.1
T3/2021,Rubió,casos confirmats,homes,,0
T3/2021,Rubió,casos confirmats,dones,,0
T3/2021,Rubió,casos confirmats,total,,0
T3/2021,Rubió,casos per cada 100 habitants,homes,,0.0
T3/2021,Rubió,casos per cada 100 habitants,dones,,0.0
T3/2021,Rubió,casos per cada 100 habitants,total,,0.0
T3/2021,Rupià,casos confirmats,homes,,5
T3/2021,Rupià,casos confirmats,dones,,2
T3/2021,Rupià,casos confirmats,total,,7
T3/2021,Rupià,casos per cada 100 habitants,homes,,3.6
T3/2021,Rupià,casos per cada 100 habitants,dones,,1.5
T3/2021,Rupià,casos per cada 100 habitants,total,,2.6
T3/2021,Rupit i Pruit,casos confirmats,homes,,3
T3/2021,Rupit i Pruit,casos confirmats,dones,,0
T3/2021,Rupit i Pruit,casos confirmats,total,,3
T3/2021,Rupit i Pruit,casos per cada 100 habitants,homes,,2.3
T3/2021,Rupit i Pruit,casos per cada 100 habitants,dones,,0.0
T3/2021,Rupit i Pruit,casos per cada 100 habitants,total,,1.1
T3/2021,Sabadell,casos confirmats,homes,,3041
T3/2021,Sabadell,casos confirmats,dones,,3274
T3/2021,Sabadell,casos confirmats,total,,6315
T3/2021,Sabadell,casos per cada 100 habitants,homes,,2.9
T3/2021,Sabadell,casos per cada 100 habitants,dones,,2.9
T3/2021,Sabadell,casos per cada 100 habitants,total,,2.9
T3/2021,Salàs de Pallars,casos confirmats,homes,,3
T3/2021,Salàs de Pallars,casos confirmats,dones,,2
T3/2021,Salàs de Pallars,casos confirmats,total,,5
T3/2021,Salàs de Pallars,casos per cada 100 habitants,homes,,1.7
T3/2021,Salàs de Pallars,casos per cada 100 habitants,dones,,1.3
T3/2021,Salàs de Pallars,casos per cada 100 habitants,total,,1.5
T3/2021,Saldes,casos confirmats,homes,,3
T3/2021,Saldes,casos confirmats,dones,,0
T3/2021,Saldes,casos confirmats,total,,3
T3/2021,Saldes,casos per cada 100 habitants,homes,,1.9
T3/2021,Saldes,casos per cada 100 habitants,dones,,0.0
T3/2021,Saldes,casos per cada 100 habitants,total,,1.1
T3/2021,Sallent,casos confirmats,homes,,96
T3/2021,Sallent,casos confirmats,dones,,98
T3/2021,Sallent,casos confirmats,total,,194
T3/2021,Sallent,casos per cada 100 habitants,homes,,2.9
T3/2021,Sallent,casos per cada 100 habitants,dones,,2.8
T3/2021,Sallent,casos per cada 100 habitants,total,,2.9
T3/2021,Salomó,casos confirmats,homes,,4
T3/2021,Salomó,casos confirmats,dones,,3
